nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.63,0.2,0.63,0.33,0.58,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.6,0.82,0.63,0.98,0.67,0.59,0.69,0.78,0.69,0.98,0.6,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.6,0.2,0.63,0.33,0.56,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.58,0.59,0.6,0.82,0.6,0.98,0.65,0.59,0.67,0.78,0.67,0.98,0.6,0.2,0.63,0.2,0.58,0.2,0.63,0.2,0
0.58,0.2,0.58,0.33,0.54,0.33,0.54,0.46,0.52,0.59,0.65,0.33,0.65,0.46,0.67,0.59,0.56,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.2,0.58,0.2,0.56,0.2,0.6,0.2,0
0.58,0.2,0.58,0.33,0.54,0.33,0.54,0.46,0.52,0.59,0.63,0.33,0.65,0.46,0.65,0.56,0.56,0.59,0.56,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.2,0.58,0.2,0.56,0.2,0.6,0.2,0
0.58,0.2,0.6,0.33,0.54,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.65,0.46,0.67,0.59,0.56,0.59,0.56,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.2,0.6,0.2,0.56,0.2,0.63,0.2,0
0.6,0.2,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.2,0.6,0.2,0.58,0.2,0.63,0.2,0
0.6,0.2,0.6,0.33,0.56,0.33,0.56,0.46,0.56,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.6,0.2,0.6,0.2,0.58,0.2,0.63,0.2,0
0.6,0.2,0.63,0.33,0.56,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.67,0.46,0.69,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0,0,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.6,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.58,0.46,0.58,0.59,0.69,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.58,0.78,0.58,0.98,0.67,0.59,0.65,0.78,0.65,0.98,0.63,0.2,0.65,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.58,0.46,0.58,0.59,0.69,0.33,0.69,0.46,0.69,0.56,0.6,0.59,0.58,0.78,0.58,0.98,0.67,0.59,0.65,0.78,0.65,0.98,0.63,0.2,0.65,0.2,0.6,0.2,0.67,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.58,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.56,0.6,0.59,0.58,0.78,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.63,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.58,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.56,0.6,0.59,0.58,0.78,0.58,0.98,0.67,0.59,0.67,0.78,0.67,0.98,0.63,0.2,0.65,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.58,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.6,0.78,0.6,0.98,0.67,0.59,0.67,0.78,0.67,0.98,0.63,0.2,0.65,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.6,0.78,0.6,0.98,0.65,0.59,0.67,0.78,0.69,0.98,0.63,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.56,0.46,0.54,0.59,0.67,0.33,0.69,0.46,0.71,0.59,0.58,0.59,0.6,0.78,0.6,0.98,0.65,0.59,0.67,0.78,0.69,0.98,0.6,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.54,0.46,0.52,0.56,0.67,0.33,0.69,0.46,0.73,0.56,0.58,0.59,0.6,0.78,0.6,0.98,0.65,0.59,0.67,0.78,0.67,0.98,0.6,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.54,0.46,0.5,0.52,0.67,0.33,0.69,0.46,0.73,0.52,0.58,0.59,0.6,0.78,0.6,0.98,0.65,0.59,0.67,0.78,0.67,0.98,0.6,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.54,0.42,0.5,0.52,0.67,0.33,0.71,0.42,0.73,0.52,0.58,0.59,0.6,0.78,0.6,0.98,0.65,0.59,0.67,0.78,0.67,0.98,0.6,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.56,0.42,0.52,0.52,0.67,0.33,0.71,0.46,0.75,0.52,0.6,0.59,0.6,0.78,0.6,0.98,0.67,0.59,0.67,0.78,0.67,0.98,0.63,0.2,0.63,0.2,0.6,0.2,0.65,0.2,0
0.63,0.2,0.65,0.33,0.6,0.33,0.56,0.46,0.52,0.52,0.69,0.33,0.71,0.46,0.75,0.56,0.6,0.59,0.6,0.82,0.6,0.98,0.67,0.59,0.67,0.78,0.67,0.98,0,0,0.65,0.2,0.63,0.2,0.67,0.2,0
0.65,0.2,0.65,0.33,0.6,0.33,0.58,0.46,0.54,0.56,0.69,0.33,0.71,0.46,0.75,0.56,0.6,0.59,0.6,0.82,0.6,0.98,0.67,0.59,0.67,0.78,0.67,0.98,0.65,0.2,0.65,0.2,0.63,0.2,0.67,0.2,0
0.65,0.2,0.65,0.33,0.6,0.33,0.58,0.46,0.54,0.56,0.69,0.33,0.73,0.46,0.75,0.56,0.63,0.59,0.6,0.78,0.6,0.98,0.69,0.59,0.67,0.78,0.67,0.98,0.65,0.2,0.67,0.2,0.63,0.2,0.69,0.2,0
0.65,0.2,0.67,0.33,0.63,0.33,0.58,0.46,0.56,0.56,0.71,0.33,0.73,0.46,0.75,0.59,0.63,0.59,0.6,0.78,0.6,0.98,0.69,0.59,0.67,0.78,0.67,0.98,0,0,0.67,0.2,0.65,0.2,0.69,0.2,0
0.65,0.2,0.67,0.33,0.63,0.33,0.58,0.46,0.56,0.56,0.71,0.33,0.71,0.46,0.73,0.59,0.63,0.59,0.6,0.78,0.58,0.98,0.69,0.59,0.67,0.82,0.67,0.98,0,0,0.67,0.2,0.65,0.2,0.69,0.2,0
0.65,0.2,0.65,0.33,0.6,0.29,0.58,0.46,0.56,0.59,0.69,0.33,0.71,0.46,0.73,0.59,0.6,0.59,0.6,0.78,0.58,0.98,0.67,0.59,0.67,0.78,0.67,0.98,0,0,0.67,0.2,0.65,0.2,0.69,0.2,0
0.63,0.2,0.65,0.33,0.6,0.33,0.58,0.46,0.58,0.59,0.69,0.33,0.71,0.46,0.71,0.59,0.6,0.59,0.6,0.78,0.58,0.98,0.67,0.59,0.67,0.82,0.67,0.98,0,0,0.65,0.2,0,0,0.67,0.2,0
0.63,0.2,0.63,0.33,0.58,0.33,0.58,0.46,0.56,0.59,0.69,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.67,0.98,0,0,0.63,0.2,0,0,0.67,0.2,0
0.6,0.2,0.63,0.33,0.58,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.67,0.98,0,0,0.63,0.2,0,0,0.65,0.2,0
0.6,0.2,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.2,0.6,0.2,0,0,0.63,0.2,0
0.58,0.2,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.65,0.59,0.56,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0,0,0.6,0.2,0,0,0.63,0.2,0
0.58,0.2,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.65,0.46,0.65,0.59,0.56,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.16,0.58,0.2,0,0,0.63,0.2,0
0.58,0.2,0.6,0.33,0.54,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.65,0.46,0.67,0.56,0.56,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.16,0.58,0.16,0.56,0.2,0.6,0.2,0
0.58,0.2,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.56,0.59,0.58,0.82,0.58,0.98,0.63,0.59,0.65,0.78,0.65,0.98,0.58,0.16,0.6,0.16,0.56,0.2,0.63,0.2,0
0.6,0.2,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.78,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.58,0.16,0.6,0.16,0.58,0.2,0.63,0.2,0
0.6,0.2,0.6,0.33,0.56,0.33,0.56,0.46,0.54,0.59,0.67,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.78,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.6,0.16,0.6,0.16,0.58,0.2,0.63,0.2,0
0.6,0.2,0.63,0.33,0.56,0.33,0.56,0.46,0.56,0.59,0.67,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.6,0.16,0.63,0.16,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.29,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.78,0.65,0.98,0.6,0.16,0.63,0.16,0.6,0.2,0.65,0.2,0
0.63,0.2,0.63,0.33,0.58,0.29,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.58,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.82,0.65,0.98,0.63,0.16,0.65,0.16,0.6,0.2,0.65,0.2,0
0.63,0.2,0.65,0.33,0.58,0.29,0.58,0.46,0.56,0.59,0.69,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.58,0.82,0.58,0.98,0.65,0.59,0.65,0.82,0.65,1.01,0.63,0.16,0.65,0.16,0.63,0.2,0.67,0.2,0
0.65,0.2,0.65,0.33,0.58,0.29,0.58,0.46,0.56,0.59,0.69,0.33,0.69,0.46,0.69,0.59,0.6,0.59,0.58,0.82,0.56,0.98,0.67,0.59,0.65,0.82,0.65,1.01,0.63,0.16,0.65,0.16,0.63,0.2,0.67,0.2,0
0.63,0.2,0.63,0.33,0.58,0.29,0.56,0.46,0.56,0.59,0.69,0.33,0.69,0.46,0.69,0.59,0.58,0.59,0.58,0.78,0.56,0.98,0.65,0.59,0.65,0.82,0.65,1.01,0.63,0.16,0.65,0.16,0.63,0.2,0.67,0.2,0
0.6,0.2,0.63,0.33,0.58,0.29,0.56,0.46,0.56,0.59,0.67,0.33,0.69,0.46,0.69,0.59,0.58,0.59,0.56,0.78,0.56,0.98,0.65,0.59,0.65,0.82,0.65,1.01,0,0,0.6,0.2,0,0,0.65,0.2,0
0.58,0.2,0.6,0.33,0.56,0.33,0.56,0.46,0.54,0.59,0.67,0.33,0.67,0.46,0.67,0.59,0.58,0.59,0.56,0.82,0.56,0.98,0.65,0.59,0.65,0.82,0.65,1.01,0,0,0.58,0.2,0,0,0.63,0.2,0
0.56,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.65,0.59,0.56,0.59,0.56,0.82,0.56,0.98,0.63,0.59,0.63,0.78,0.65,0.98,0,0,0.56,0.2,0,0,0.6,0.2,0
0.54,0.23,0.58,0.33,0.56,0.33,0.54,0.46,0.52,0.59,0.63,0.33,0.65,0.49,0.63,0.59,0.56,0.59,0.56,0.82,0.56,0.98,0.6,0.59,0.63,0.78,0.65,0.98,0,0,0.56,0.2,0,0,0.58,0.2,0
0.54,0.23,0.58,0.33,0.54,0.33,0.52,0.46,0.52,0.59,0.63,0.33,0.65,0.46,0.63,0.59,0.54,0.59,0.56,0.78,0.56,0.98,0.6,0.59,0.63,0.78,0.63,0.98,0,0,0.54,0.2,0,0,0.58,0.2,0
0.56,0.23,0.58,0.33,0.54,0.33,0.52,0.46,0.52,0.59,0.63,0.33,0.65,0.46,0.63,0.59,0.54,0.59,0.56,0.78,0.56,0.98,0.6,0.59,0.63,0.78,0.63,0.98,0.54,0.2,0.56,0.2,0,0,0.6,0.2,0
0.56,0.23,0.58,0.33,0.54,0.33,0.54,0.46,0.52,0.59,0.63,0.33,0.65,0.46,0.63,0.59,0.54,0.59,0.56,0.78,0.56,0.98,0.6,0.59,0.63,0.78,0.6,0.95,0.56,0.2,0.58,0.2,0,0,0.6,0.2,0
0.58,0.23,0.58,0.33,0.54,0.33,0.54,0.46,0.52,0.59,0.63,0.33,0.65,0.46,0.65,0.59,0.56,0.59,0.56,0.78,0.56,0.98,0.6,0.59,0.63,0.78,0.6,0.95,0.58,0.2,0.58,0.2,0.58,0.2,0.6,0.2,0
0.58,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.65,0.46,0.65,0.59,0.56,0.59,0.56,0.78,0.56,0.98,0.63,0.59,0.63,0.78,0.6,0.95,0.58,0.2,0.6,0.2,0.58,0.23,0.63,0.23,0
0.6,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.56,0.59,0.56,0.78,0.56,0.98,0.63,0.59,0.63,0.78,0.6,0.98,0.6,0.2,0.6,0.2,0.58,0.23,0.63,0.23,0
0.6,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.56,0.59,0.56,0.78,0.54,0.98,0.63,0.59,0.63,0.78,0.6,0.98,0.6,0.2,0.63,0.2,0.58,0.23,0.63,0.23,0
0.6,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.67,0.59,0.56,0.59,0.54,0.78,0.54,0.95,0.63,0.59,0.63,0.78,0.6,0.98,0.6,0.2,0.63,0.2,0.58,0.23,0.63,0.23,0
0.6,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.67,0.46,0.65,0.59,0.56,0.59,0.54,0.78,0.52,0.95,0.63,0.59,0.63,0.78,0.6,0.98,0.58,0.2,0.6,0.2,0.58,0.23,0.63,0.23,0
0.58,0.23,0.6,0.33,0.56,0.33,0.54,0.46,0.54,0.59,0.65,0.33,0.65,0.46,0.65,0.59,0.56,0.59,0.54,0.78,0.54,0.95,0.63,0.59,0.6,0.78,0.6,0.98,0.58,0.2,0.6,0.2,0.58,0.23,0.63,0.23,0
0.58,0.23,0.58,0.33,0.54,0.33,0.52,0.46,0.52,0.59,0.63,0.33,0.65,0.46,0.65,0.59,0.54,0.59,0.54,0.78,0.52,0.95,0.6,0.59,0.6,0.78,0.6,0.98,0.56,0.2,0.58,0.2,0.56,0.23,0.6,0.23,0
0.56,0.23,0.56,0.33,0.52,0.33,0.52,0.46,0.52,0.59,0.6,0.33,0.63,0.46,0.63,0.59,0.54,0.59,0.52,0.78,0.52,0.98,0.6,0.59,0.6,0.78,0.6,0.98,0.56,0.2,0.58,0.2,0.54,0.23,0.58,0.23,0
0.54,0.23,0.56,0.33,0.52,0.33,0.5,0.46,0.5,0.59,0.6,0.33,0.6,0.46,0.63,0.59,0.52,0.59,0.52,0.78,0.52,0.98,0.58,0.59,0.6,0.78,0.6,0.98,0.54,0.2,0.56,0.2,0.54,0.23,0.58,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.5,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.52,0.78,0.52,0.98,0.58,0.59,0.58,0.78,0.6,0.98,0.54,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.5,0.59,0.52,0.78,0.52,0.98,0.56,0.59,0.58,0.78,0.6,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.52,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.5,0.59,0.52,0.78,0.52,0.98,0.56,0.59,0.58,0.78,0.58,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.52,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.52,0.78,0.52,0.98,0.56,0.59,0.56,0.78,0.56,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.52,0.78,0.52,0.98,0.56,0.59,0.56,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.5,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.52,0.78,0.52,0.98,0.56,0.59,0.56,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.5,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.52,0.78,0.52,0.95,0.58,0.59,0.56,0.78,0.54,0.98,0.54,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.2,0.54,0.33,0.5,0.33,0.5,0.46,0.5,0.59,0.6,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.5,0.78,0.52,0.95,0.56,0.59,0.56,0.78,0.56,0.98,0.54,0.2,0.56,0.2,0.52,0.23,0.58,0.23,0
0.54,0.2,0.54,0.33,0.5,0.33,0.5,0.46,0.5,0.59,0.6,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.5,0.78,0.5,0.98,0.58,0.59,0.56,0.82,0.56,0.98,0.54,0.2,0.56,0.2,0.54,0.23,0.58,0.2,0
0.54,0.2,0.54,0.33,0.5,0.33,0.5,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.52,0.59,0.5,0.78,0.48,0.98,0.56,0.59,0.56,0.78,0.56,0.98,0.54,0.2,0.56,0.2,0.52,0.23,0.58,0.2,0
0.54,0.2,0.54,0.33,0.5,0.33,0.5,0.46,0.48,0.59,0.58,0.33,0.6,0.46,0.6,0.59,0.5,0.59,0.5,0.78,0.48,0.98,0.56,0.59,0.56,0.78,0.54,0.98,0.54,0.2,0.54,0.2,0.52,0.2,0.56,0.2,0
0.54,0.2,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.33,0.58,0.46,0.58,0.59,0.5,0.59,0.48,0.78,0.48,0.98,0.56,0.59,0.56,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.2,0.56,0.2,0
0.52,0.2,0.52,0.33,0.48,0.33,0.46,0.46,0.46,0.59,0.56,0.33,0.58,0.46,0.58,0.59,0.48,0.59,0.48,0.78,0.48,0.98,0.54,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.52,0.2,0.5,0.2,0.54,0.2,0
0.5,0.2,0.5,0.33,0.48,0.33,0.46,0.46,0.46,0.59,0.56,0.33,0.56,0.46,0.56,0.59,0.48,0.59,0.48,0.78,0.48,0.98,0.54,0.59,0.54,0.78,0.54,0.98,0,0,0.52,0.2,0.5,0.2,0.54,0.2,0
0.5,0.2,0.5,0.33,0.46,0.33,0.44,0.46,0.44,0.59,0.54,0.33,0.56,0.46,0.56,0.59,0.46,0.59,0.46,0.78,0.48,0.98,0.52,0.59,0.54,0.78,0.54,0.98,0.5,0.2,0.5,0.2,0.48,0.23,0.52,0.2,0
0.5,0.2,0.5,0.33,0.46,0.33,0.44,0.46,0.44,0.59,0.54,0.33,0.54,0.46,0.56,0.59,0.46,0.59,0.46,0.78,0.48,0.98,0.52,0.59,0.54,0.78,0.54,0.98,0.48,0.2,0.5,0.2,0.48,0.23,0.52,0.23,0
0.48,0.2,0.5,0.33,0.46,0.33,0.44,0.46,0.44,0.59,0.54,0.33,0.54,0.46,0.56,0.59,0.46,0.59,0.46,0.78,0.48,0.98,0.52,0.59,0.54,0.78,0.54,0.98,0.48,0.2,0.5,0.2,0.46,0.23,0.52,0.23,0
0.48,0.2,0.5,0.33,0.46,0.33,0.44,0.46,0.44,0.59,0.54,0.33,0.54,0.46,0.56,0.59,0.46,0.59,0.46,0.78,0.48,0.98,0.52,0.59,0.54,0.78,0.54,0.98,0.48,0.2,0.5,0.2,0.48,0.23,0.52,0.23,0
0.5,0.23,0.5,0.33,0.46,0.33,0.44,0.46,0.44,0.59,0.54,0.33,0.54,0.46,0.56,0.59,0.46,0.59,0.48,0.78,0.48,0.98,0.52,0.59,0.54,0.78,0.54,0.98,0.48,0.2,0.5,0.2,0.48,0.23,0.52,0.23,0
0.5,0.23,0.5,0.33,0.46,0.33,0.46,0.46,0.46,0.59,0.54,0.33,0.56,0.46,0.56,0.59,0.48,0.59,0.48,0.78,0.48,0.95,0.54,0.59,0.54,0.78,0.54,0.98,0.5,0.2,0.52,0.2,0.48,0.23,0.52,0.23,0
0.52,0.23,0.52,0.33,0.48,0.33,0.46,0.46,0.46,0.59,0.56,0.33,0.56,0.46,0.58,0.59,0.48,0.59,0.48,0.78,0.48,0.98,0.54,0.59,0.54,0.78,0.54,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,0
0.52,0.23,0.52,0.33,0.48,0.33,0.48,0.46,0.48,0.59,0.56,0.33,0.58,0.46,0.58,0.59,0.5,0.59,0.48,0.78,0.48,0.98,0.54,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.52,0.2,0.5,0.23,0.54,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.33,0.58,0.46,0.58,0.59,0.5,0.59,0.48,0.78,0.48,0.98,0.56,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.36,0.58,0.46,0.6,0.59,0.5,0.59,0.48,0.78,0.46,0.98,0.56,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.54,0.23,0.54,0.33,0.5,0.33,0.48,0.46,0.48,0.59,0.58,0.36,0.58,0.49,0.6,0.59,0.5,0.59,0.48,0.78,0.46,0.95,0.56,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.52,0.23,0.52,0.33,0.48,0.33,0.48,0.46,0.46,0.59,0.56,0.36,0.58,0.49,0.6,0.59,0.5,0.59,0.48,0.78,0.46,0.95,0.54,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.54,0.2,0.52,0.23,0.56,0.23,0
0.52,0.23,0.52,0.33,0.48,0.33,0.46,0.46,0.46,0.59,0.56,0.33,0.58,0.49,0.58,0.59,0.48,0.59,0.46,0.78,0.46,0.95,0.54,0.59,0.54,0.78,0.54,0.98,0.52,0.2,0.52,0.2,0.5,0.23,0.54,0.23,0
0.52,0.23,0.5,0.33,0.46,0.33,0.46,0.46,0.44,0.59,0.54,0.33,0.56,0.49,0.58,0.59,0.48,0.59,0.46,0.78,0.46,0.95,0.52,0.59,0.54,0.78,0.54,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,0
0.5,0.23,0.5,0.33,0.46,0.33,0.44,0.46,0.42,0.59,0.54,0.36,0.56,0.49,0.58,0.59,0.46,0.59,0.46,0.78,0.46,0.95,0.52,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.5,0.2,0.48,0.23,0.52,0.23,0
0.48,0.23,0.48,0.33,0.44,0.33,0.42,0.46,0.4,0.59,0.52,0.33,0.56,0.46,0.58,0.59,0.46,0.59,0.46,0.78,0.46,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.48,0.2,0.5,0.2,0.48,0.23,0.52,0.23,0
0.48,0.23,0.48,0.33,0.44,0.33,0.4,0.46,0.38,0.56,0.52,0.36,0.54,0.49,0.58,0.59,0.44,0.59,0.44,0.78,0.46,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.48,0.2,0.48,0.2,0.46,0.23,0.5,0.23,0
0.48,0.23,0.48,0.33,0.42,0.33,0.4,0.46,0.35,0.56,0.52,0.36,0.54,0.49,0.58,0.59,0.44,0.59,0.44,0.78,0.46,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.46,0.2,0.48,0.2,0.46,0.23,0.5,0.23,0
0.46,0.23,0.46,0.33,0.42,0.33,0.4,0.46,0.35,0.52,0.52,0.36,0.54,0.46,0.58,0.56,0.44,0.59,0.44,0.78,0.46,0.95,0.5,0.59,0.52,0.78,0.52,0.98,0.46,0.2,0.48,0.2,0.46,0.23,0.5,0.23,0
0.46,0.23,0.46,0.33,0.42,0.33,0.4,0.46,0.35,0.52,0.52,0.33,0.54,0.46,0.6,0.56,0.44,0.59,0.44,0.78,0.46,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.46,0.2,0.48,0.2,0.46,0.23,0.5,0.23,0
0.48,0.23,0.48,0.33,0.44,0.33,0.4,0.42,0.38,0.52,0.52,0.33,0.56,0.46,0.6,0.56,0.44,0.59,0.44,0.78,0.46,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.46,0.2,0.48,0.2,0.46,0.23,0.5,0.23,0
